Ad_Post_Date,Ad_Views,Address,Agency,District,ID,Link,Price,Price_Unit,Property_Type,Seller,Seller_Contact,Seller_Email,Title
"Feb 27, 2022",3.5k,Banepa,Nepalhomes,Kavrepalanchok,NH15831,https://www.nepalhomes.com/detail/beautiful-house-for-sale-in-dhaneshwor-banepa,2 Cr,NA,House,,980-1189696,admin@nepalhomes.com,"Beautiful house for sale in Dhaneshwor, Banepa"
"Feb 27, 2022",152,New Road,Nepal Overseas,Kathmandu,NH15832,https://www.nepalhomes.com/detail/commercial-house-for-sale-in-khichapokhari-newroad,14 Cr,NA,House,,9801244013,finance.nom@nepaloverseas.com,"Commercial house for sale in Khichapokhari, Newroad"
"Feb 27, 2022",121,Sitapaila,Fyafulla Real Estate Services,Kathmandu,NH15823,https://www.nepalhomes.com/detail/house-for-rent-in-sitapaila-kathmandu,"60,000",m,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"House for rent in Sitapaila, Kathmandu"
"Feb 25, 2022",123,Tandi,Sangit,Chitwan,NH15817,https://www.nepalhomes.com/detail/restaurant-for-sale-at-tandi-chitwan,13 Lac,NA,Shop Space,,9845616512,gangaram.edu@gmail.com,"Restaurant for sale at Tandi, Chitwan"
"Feb 25, 2022",113,Tikathali,Santosh Kumar,Lalitpur,NH15816,https://www.nepalhomes.com/detail/residential-land-for-sale-in-tikathali,35 Lac,NA,Land,,9801070727,asmjyothynepal@gmail.com,Residential Land for Sale in Tikathali
"Feb 25, 2022",224,Bafal,Sam's Property Management,Kathmandu,NH15818,https://www.nepalhomes.com/detail/beautiful-house-for-rent-inside-kohinoor-housing-bafal,"70,000",m,House,,980-1189696,samsproperty247@gmail.com,"Beautiful house for rent inside Kohinoor Housing, Bafal"
"Feb 25, 2022",277,Tikathali,Santosh Kumar,Lalitpur,NH15815,https://www.nepalhomes.com/detail/land-for-sale-at-tikathali-lalitpur,35 Lac,aana,Land,,9801070727,asmjyothynepal@gmail.com,"Land for Sale at Tikathali, Lalitpur"
"Feb 25, 2022",111,Bishalnagar,Kathmandu Realtors,Kathmandu,NH15813,https://www.nepalhomes.com/detail/fully-furnished-apartment-for-rent-at-bishalnagar,1.1 Lac,m,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,Fully furnished apartment for rent at Bishalnagar
"Feb 27, 2022",54,Sitapaila,Smart D Estate,Kathmandu,NH15820,https://www.nepalhomes.com/detail/semi-furnished-house-for-sale-in-sitapaila,3 Cr,NA,House,Prasanna Dharel,9861589682,info@smartdestate.com,Semi furnished house for sale in Sitapaila
"Feb 27, 2022",122,Naxal,Fyafulla Real Estate Services,Kathmandu,NH15821,https://www.nepalhomes.com/detail/house-for-rent-in-nagpokhari-kathmandu,2.2 Lac,m,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"House for rent in Nagpokhari, Kathmandu"
"Feb 24, 2022",336,Shivanagar,Ghar Jagga Bazar Realestate,Chitwan,NH15797,https://www.nepalhomes.com/detail/land-on-sale-at-shivanagar-bharatpur-chitwan,25 Lac,kattha,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Land on sale at Shivanagar, Bharatpur, Chitwan"
"Feb 25, 2022",229,Sanobharyang,Sara Sewa Private Limited,Kathmandu,NH15803,https://www.nepalhomes.com/detail/semi-furnished-house-for-rent-in-sanobharyang-housing-sanobharyang,"85,000",m,House,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,"Semi furnished house for rent in Sanobharyang Housing, Sanobharyang"
"Feb 25, 2022",150,Kapan,Lucky Housing and Real Estate,Kathmandu,NH15799,https://www.nepalhomes.com/detail/brand-new-house-for-sale-in-kapan-budhanilkantha,1.85 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,Brand new house for sale in Kapan Budhanilkantha
"Feb 25, 2022",254,Lazimpat,Kathmandu Realtors,Kathmandu,NH15808,https://www.nepalhomes.com/detail/fully-furnished-apartment-for-rent-at-lazimpat,"50,000",m,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,Fully furnished apartment for rent at Lazimpat
"Feb 25, 2022",137,Kapan,Lucky Housing and Real Estate,Kathmandu,NH15800,https://www.nepalhomes.com/detail/beautiful-house-for-sale-in-kapan-budhanilkantha,3.38 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Beautiful house for sale in Kapan, Budhanilkantha"
"Feb 25, 2022",61,Dhobighat,City Realtors,Lalitpur,NH15806,https://www.nepalhomes.com/detail/commercial-building-for-rent-at-dhobighat,4 Lac,m,House,City Realtors,9851182260,mail@cityrealtorsnp.com,Commercial building for rent at Dhobighat
"Feb 25, 2022",87,Baluwatar,City Realtors,Kathmandu,NH15805,https://www.nepalhomes.com/detail/commercial-house-suitable-for-office-is-on-rent-at-baluwatar,2.75 Lac,m,House,City Realtors,9851182260,mail@cityrealtorsnp.com,Commercial house suitable for office is on rent at Baluwatar
"Feb 25, 2022",17,Tikathali,Santosh Kumar,Lalitpur,NH15807,https://www.nepalhomes.com/detail/residential-land-for-sale-at-tikathali,42 Lac,aana,Land,,9801070727,asmjyothynepal@gmail.com,Residential Land for Sale at Tikathali
"Feb 24, 2022",212,Manbhawan,Nepal Real Estate Solution,Lalitpur,NH15796,https://www.nepalhomes.com/detail/house-for-rent-in-man-bhawan-lalitpur,0.02 Cr,m,House,Gopal Barudi,9851169909,info@realestateinnepal.com,"House for rent in Man Bhawan, Lalitpur"
"Feb 24, 2022",358,Baseni,Ghar Jagga Bazar Realestate,Chitwan,NH15791,https://www.nepalhomes.com/detail/residential-house-for-sale-at-baseni-bharatpur,1.2 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Residential house for sale at Baseni, Bharatpur"
"Feb 24, 2022",257,Balaju,Ghar Jagga Bazar Realestate,Kathmandu,NH15789,https://www.nepalhomes.com/detail/commercial-building-for-sale-near-ganga-hall-balaju,11 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Commercial building for sale near Ganga Hall, Balaju"
"Feb 24, 2022",112,Kapan,Ghar Jagga Bazar Realestate,Kathmandu,NH15792,https://www.nepalhomes.com/detail/single-storey-house-for-sale-at-kapan,1.4 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Single storey house for sale at Kapan
"Feb 24, 2022",55,Bhaisepati,Nepal Real Estate Solution,Lalitpur,NH15793,https://www.nepalhomes.com/detail/residential-house-for-rent-in-bhaisepati,1 Lac,m,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Residential house for rent in Bhaisepati
"Feb 24, 2022",102,Budhanilkantha,Lucky Housing and Real Estate,Kathmandu,NH15790,https://www.nepalhomes.com/detail/beautiful-house-on-sale-in-kathmandu-budhanilkantha,2.6 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Beautiful house on sale in Kathmandu, Budhanilkantha"
"Feb 24, 2022",142,Shivanagar,Ghar Jagga Bazar Realestate,Chitwan,NH15795,https://www.nepalhomes.com/detail/huge-land-for-sale-at-shivanagar-chitwan,25 Lac,kattha,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Huge land for sale at Shivanagar, Chitwan"
"Feb 24, 2022",136,Godamchaur,Ghar Jagga Bazar Realestate,Lalitpur,NH15794,https://www.nepalhomes.com/detail/land-suitable-for-plotting-is-on-sale-at-godamchaur,15 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Land suitable for plotting is on sale at Godamchaur
"Feb 24, 2022",260,Gopikrishna Hall,Lucky Housing and Real Estate,Kathmandu,NH15788,https://www.nepalhomes.com/detail/beautiful-house-for-sale-in-gopikrishna-chabahil,2.85 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Beautiful house for sale in Gopikrishna, Chabahil"
"Feb 23, 2022",120,Nakhipot,Mati Developers,Lalitpur,NH15781,https://www.nepalhomes.com/detail/booking-open-for-residential-house-at-nakhipot,2.9 Cr,NA,House,,9861824781,matidevelopers@gmail.com,Booking open for residential house at Nakhipot
"Feb 23, 2022",88,Lubhu,DS Ghimire,Lalitpur,NH15779,https://www.nepalhomes.com/detail/residential-house-on-sale-near-west-wing-school-lubhu,1.75 Cr,NA,House,,980-1189696,debu45221@gmail.com,"Residential house on sale near West Wing School, Lubhu"
"Feb 23, 2022",57,Sanepa,Nepal Real Estate Solution,Lalitpur,NH15780,https://www.nepalhomes.com/detail/fully-furnished-apartment-on-rent-in-sanepa-NH15780,0.02 Cr,m,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,Fully furnished apartment on rent in Sanepa
"Feb 24, 2022",142,Grande Villa,Rabin,Kathmandu,NH15785,https://www.nepalhomes.com/detail/colony-house-for-sale-at-grande-villa-tokha,3.9 Cr,NA,House,,9801111582,rabin.pudasaini@gmail.com,"Colony House for sale at Grande Villa, Tokha"
"Feb 24, 2022",261,Baseni,Ghar Jagga Bazar Realestate,Chitwan,NH15786,https://www.nepalhomes.com/detail/land-for-sale-at-baseni-chitwan,90 Lac,NA,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Land for sale at Baseni, Chitwan"
"Feb 24, 2022",530,Bouddha,Nepal Bhoomi Real Estate Agency,Kathmandu,NH15784,https://www.nepalhomes.com/detail/beautiful-house-for-rent-in-boudha-ramhiti,2 Lac,m,House,Suresh Tamang,9818783518,info@nepalbhoomi.com,"Beautiful house for rent in Boudha, Ramhiti"
"Feb 24, 2022",112,Bhaisepati,Ghar Jagga Bazar Realestate,Lalitpur,NH15787,https://www.nepalhomes.com/detail/typical-nepali-style-bungalow-is-on-rent-near-vinayak-colony-bhaisepati,2 Lac,m,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Typical Nepali Style Bungalow is on rent near Vinayak Colony, Bhaisepati"
"Feb 23, 2022",192,Khumaltar,Nepal Bhoomi Real Estate Agency,Lalitpur,NH15768,https://www.nepalhomes.com/detail/house-on-sale-behind-of-civil-homes-khumaltar,2.85 Cr,NA,House,Suresh Tamang,9818783518,info@nepalbhoomi.com,"House on sale behind of Civil Homes, Khumaltar"
"Feb 23, 2022",68,Bhatkepati,Sagar Khadka,Kathmandu,NH15778,https://www.nepalhomes.com/detail/residential-land-for-sale-in-bhatkepati-kirtipur,23 Lac,aana,Land,,9840341721,khadkasagar637@gmail.com,"Residential land for sale in Bhatkepati, Kirtipur"
"Feb 23, 2022",195,Budhanilkantha,Hajurko Ghar Bari,Kathmandu,NH15769,https://www.nepalhomes.com/detail/attractive-house-for-sale-in-budhanilkantha-kathmandu,6 Cr,NA,House,Kedar Ghising,9840872228,Hajurkogharbari@gmail.com,"Attractive house for sale in Budhanilkantha, Kathmandu"
"Feb 23, 2022",270,Panga,Ghar Jagga Bazar Realestate,Kathmandu,NH15770,https://www.nepalhomes.com/detail/house-on-sale-in-panga-kirtipur,2.75 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"House on sale in Panga, Kirtipur"
"Feb 23, 2022",158,Sunakothi,Ghar Jagga Bazar Realestate,Lalitpur,NH15771,https://www.nepalhomes.com/detail/land-suitable-for-plotting-is-on-sale-at-sunakothi,22 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Land suitable for plotting is on sale at Sunakothi
"Feb 23, 2022",250,Budhanilkantha,Sara Sewa Private Limited,Kathmandu,NH15773,https://www.nepalhomes.com/detail/beauitiful-house-for-sale-in-budhanilkantha-kathmandu-NH15773,3.35 Cr,NA,House,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,"Beauitiful house for sale in Budhanilkantha, Kathmandu"
"Feb 23, 2022",211,Sirutar,Ghar Jagga Bazar Realestate,Bhaktapur,NH15772,https://www.nepalhomes.com/detail/house-for-sale-in-sirutar-bhaktapur,2.65 Cr,NA,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"House for sale in Sirutar, Bhaktapur"
"Feb 23, 2022",829,Panauti,Ghar Jagga Bazar Realestate,Kavrepalanchok,NH15774,https://www.nepalhomes.com/detail/land-on-sale-at-panauti-kavrepalanchok,5 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Land on sale at Panauti, Kavrepalanchok"
"Feb 22, 2022",236,Anamnagar,Manin Shrestha,Kathmandu,NH15767,https://www.nepalhomes.com/detail/house-on-sale-near-madan-bhandari-college-anamnagar,1.3 Cr,NA,House,,980-1189696,manin.shrestha123@gmail.com,"House on sale near Madan Bhandari College, Anamnagar"
"Feb 21, 2022",231,Birendra Chowk,roshani singh,Kathmandu,NH15759,https://www.nepalhomes.com/detail/brand-new-house-on-sale-at-birendra-chowk-kadaghari,4 Cr,NA,House,,980-1189696,jtt.rose@gmail.com,"Brand New House On Sale At Birendra Chowk, Kadaghari"
"Feb 22, 2022",163,Budhanilkantha,Hajurko Ghar Bari,Kathmandu,NH15760,https://www.nepalhomes.com/detail/beautiful-house-for-sale-in-budhanilkantha-kathmandu-NH15760,4.25 Cr,NA,House,Kedar Ghising,9840872228,Hajurkogharbari@gmail.com,"Beautiful house for sale in Budhanilkantha, Kathmandu"
"Feb 22, 2022",336,Golfutar,Lucky Housing and Real Estate,Kathmandu,NH15761,https://www.nepalhomes.com/detail/house-for-sale-in-golfutar-budhanilkantha,3.9 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"House for sale in Golfutar, Budhanilkantha"
"Feb 22, 2022",199,Bhaisepati,Kathmandu Realtors,Lalitpur,NH15764,https://www.nepalhomes.com/detail/fully-furnished-apartment-is-available-for-rent-in-bhaisepati,2.4 Lac,m,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,Fully furnished apartment is available for rent in Bhaisepati
"Feb 22, 2022",252,Thimi,foostay mgmt,Bhaktapur,NH15766,https://www.nepalhomes.com/detail/beautiful-bungalow-for-sale-near-national-examinations-board-thimi,59 Lac,aana,House,,980-1189696,foostay.mgmt@gmail.com,"Beautiful Bungalow for sale near National Examinations Board, Thimi"
"Feb 22, 2022",137,Greenhill City,Fyafulla Real Estate Services,Kathmandu,NH15765,https://www.nepalhomes.com/detail/beautiful-house-on-sale-near-greenhill-city-housing-kageshwori,2.55 Cr,NA,House,Tul Bahadur Tamang,9851132469,info@fyafullaa.com,"Beautiful house on sale near Greenhill City Housing, Kageshwori"
"Feb 22, 2022",94,Ghattekulo,Nepal Home Search,Kathmandu,NH15762,https://www.nepalhomes.com/detail/commercial-building-for-rent-at-ghattekulo,60 Lac,m,House,Prakash Subba,9802070333,info@nepalhomesearch.com,Commercial building for rent at Ghattekulo
"Feb 21, 2022",104,Dhapasi,Aawas Realtors,Kathmandu,NH15758,https://www.nepalhomes.com/detail/bungalow-for-rent-at-dhapasi-height,2.5 Lac,m,House,Bikal Chaulagain,9803136585,aawasrealtor@gmail.com,Bungalow for Rent at Dhapasi Height
"Feb 20, 2022",260,Pipaltar,Ghar Jagga Bazar Realestate,Chitwan,NH15750,https://www.nepalhomes.com/detail/land-on-sale-at-pipaltar-chitwan,5 Lac,kattha,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Land on sale at Pipaltar, Chitwan"
"Feb 21, 2022",148,Sukedhara,Lucky Housing and Real Estate,Kathmandu,NH15757,https://www.nepalhomes.com/detail/attractive-land-on-sale-in-sukedhara-kathmandu,47.5 Lac,aana,Land,Uddhav Sedhain,9823013235,support@nepalhomes.com,"Attractive land on sale in Sukedhara, Kathmandu"
"Feb 21, 2022",1k,Rabi Bhawan,G Bajra,Kathmandu,NH15756,https://www.nepalhomes.com/detail/flat-for-rent-in-soaltee-city-ravi-bhawan,"30,000",m,Flats,,"9801390878, 9849851557",rineshbajra@gmail.com,"Flat for rent in Soaltee City, Ravi Bhawan"
"Feb 21, 2022",292,Khumaltar,Property 360 Nepal,Lalitpur,NH15754,https://www.nepalhomes.com/detail/residential-house-for-sale-at-civil-homes-khumaltar,3.65 Cr,NA,House,Samiksha Pradhan,9802600333,home@property360.com.np,"Residential house for sale at Civil Homes, Khumaltar"
"Feb 20, 2022",309,Jawalakhel,Aawas Realtors,Lalitpur,NH15752,https://www.nepalhomes.com/detail/house-for-sale-at-jawalakhel-lalitpur,11 Cr,NA,House,Bikal Chaulagain,9803136585,aawasrealtor@gmail.com,"House for Sale at Jawalakhel, Lalitpur"
"Feb 21, 2022",114,Budhanilkantha,Hajurko Ghar Bari,Kathmandu,NH15755,https://www.nepalhomes.com/detail/beautiful-house-for-sale-in-budhanilkantha-kathmandu-NH15755,17.5 Cr,NA,House,Kedar Ghising,9840872228,Hajurkogharbari@gmail.com,"Beautiful house for sale in Budhanilkantha, Kathmandu"
"Feb 20, 2022",176,Panipokhari,Ghar Jagga Bazar Realestate,Kathmandu,NH15751,https://www.nepalhomes.com/detail/residential-land-for-sale-at-panipokhari,90 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Residential land for sale at Panipokhari
"Feb 20, 2022",115,Siddha Kalika Marg,Ghar Jagga Bazar Realestate,Chitwan,NH15749,https://www.nepalhomes.com/detail/land-on-sale-at-siddha-kalika-marg-bharatpur,25 Lac,kattha,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Land on sale at Siddha Kalika Marg, Bharatpur"
"Feb 20, 2022",146,Jhamsikhel,Ghar Jagga Bazar Realestate,Lalitpur,NH15742,https://www.nepalhomes.com/detail/residential-land-for-sale-near-arun-thapa-chowk-jhamsikhel,85 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"Residential land for sale near Arun Thapa Chowk, Jhamsikhel"
"Feb 20, 2022",170,Jyotinagar,Lucky Housing and Real Estate,Kathmandu,NH15740,https://www.nepalhomes.com/detail/house-for-sale-in-jyotinagar-budhanilkantha,3.88 Cr,NA,House,Uddhav Sedhain,9823013235,support@nepalhomes.com,"House for sale in Jyotinagar, Budhanilkantha"
"Feb 20, 2022",94,Jhamsikhel,Nepal Real Estate Solution,Lalitpur,NH15741,https://www.nepalhomes.com/detail/fully-furnished-apartment-for-rent-in-jhamsikhel-lalitpur,1.4 Lac,m,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Fully furnished apartment for rent in Jhamsikhel, Lalitpur"
"Feb 20, 2022",66,Madanpur,Nepalhomes,Jhapa,NH15746,https://www.nepalhomes.com/detail/land-with-house-is-on-sale-at-madanpur-tole-jhapa,1 Cr,NA,Land,,980-1189696,admin@nepalhomes.com,"Land with house is on sale at Madanpur Tole, Jhapa"
"Feb 20, 2022",115,Panighat,Buddham Real Estate,Kathmandu,NH15745,https://www.nepalhomes.com/detail/land-on-sale-at-panighat-thankot,16.5 Lac,aana,Land,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,"Land on sale at Panighat, Thankot"
"Feb 20, 2022",210,Bhaisepati,Ghar Jagga Bazar Realestate,Lalitpur,NH15744,https://www.nepalhomes.com/detail/land-suitable-for-plotting-is-on-sale-at-bhaisepati,18.5 Lac,aana,Land,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,Land suitable for plotting is on sale at Bhaisepati
"Feb 20, 2022",534,Pepsicola,Nepal Real Estate Solution,Kathmandu,NH15747,https://www.nepalhomes.com/detail/apartment-on-sale-at-pepsicola-kathmandu,1.3 Cr,NA,Apartment,Gopal Barudi,9851169909,info@realestateinnepal.com,"Apartment on sale at Pepsicola, Kathmandu"
"Feb 20, 2022",395,Thaiba,Nepal Home Search,Lalitpur,NH15739,https://www.nepalhomes.com/detail/house-for-sale-at-southern-heights-housing-thaiba,4.5 Cr,NA,House,Prakash Subba,9802070333,info@nepalhomesearch.com,"House for sale at Southern Heights Housing, Thaiba"
"Feb 18, 2022",171,Kupandole,Sara Sewa Private Limited,Lalitpur,NH15734,https://www.nepalhomes.com/detail/land-on-sale-in-kupandole-lalitpur,75 Lac,aana,Land,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,"Land on sale in Kupandole, Lalitpur"
"Feb 18, 2022",52,Bhaisepati,Nepal Real Estate Solution,Lalitpur,NH15729,https://www.nepalhomes.com/detail/semi-furnished-house-for-rent-in-bhaisepati,1.5 Lac,m,House,Gopal Barudi,9851169909,info@realestateinnepal.com,Semi furnished house for rent in Bhaisepati
"Feb 18, 2022",149,Thankot,Buddham Real Estate,Kathmandu,NH15735,https://www.nepalhomes.com/detail/plotted-land-on-sale-at-thankot-checkpost,23.5 Lac,aana,Land,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,Plotted land on sale at Thankot Checkpost
"Feb 18, 2022",139,Nakkhu,Sara Sewa Private Limited,Lalitpur,NH15732,https://www.nepalhomes.com/detail/residential-house-for-sale-in-nakkhu-lalitpur,Price on call,m,House,Unnati Khatiwada,9842341392,sarasewa43@gmail.com,"Residential house for sale in Nakkhu, Lalitpur"
"Feb 18, 2022",391,Kalanki,Buddham Real Estate,Kathmandu,NH15737,https://www.nepalhomes.com/detail/house-for-sale-beside-lri-school-kalanki,2.4 Cr,NA,House,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,"House for sale beside LRI School, Kalanki"
"Feb 18, 2022",140,Gurjudhara,Buddham Real Estate,Kathmandu,NH15736,https://www.nepalhomes.com/detail/residential-land-on-sale-at-gurjudhara,27 Lac,aana,Land,Ramesh Khanal,9860326313,buddhamrealestate@gmail.com,Residential land on sale at Gurjudhara
"Feb 18, 2022",101,Balkumari,Duryodhan karki,Lalitpur,NH15738,https://www.nepalhomes.com/detail/house-on-sale-near-balkumari-lalitpur,3.5 Cr,NA,House,,980-1189696,bnukrki09@gmail.com,"House on sale near Balkumari, Lalitpur"
"Feb 18, 2022",196,Chardobato,Grihasti Real Estate,Kavrepalanchok,NH15728,https://www.nepalhomes.com/detail/flat-on-rent-at-chardobato-banepa,"40,000",m,Flats,Ojesh Pradhan,9851273381,grihasti.nepal@gmail.com,"Flat on rent at Chardobato, Banepa"
"Feb 17, 2022",135,Sanepa,Kathmandu Realtors,Lalitpur,NH15719,https://www.nepalhomes.com/detail/fully-furnished-apartment-is-available-for-rent-in-sanepa,"75,000",m,Apartment,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,Fully furnished apartment is available for rent in Sanepa
"Feb 17, 2022",124,Dhumbarahi,Ghar Jagga Bazar Realestate,Kathmandu,NH15718,https://www.nepalhomes.com/detail/house-on-sale-in-land-price-near-surya-catering-dhumbarahi,70 Lac,aana,House,Avinish Bantawa,9818909311,gharjaggabazar@gmail.com,"House on sale in land price near Surya Catering, Dhumbarahi"
"Feb 17, 2022",115,Budhanilkantha,Kathmandu Realtors,Kathmandu,NH15720,https://www.nepalhomes.com/detail/residential-land-for-sale-near-deuwa-niwas-budhanilkantha,49 Lac,aana,Land,Bhuvanesh Jha,9801000155,mail@kathmandurealtors.com,"Residential land for sale near Deuwa Niwas, Budhanilkantha"
